file_size,entropy,dos_header_magic,dos_header_bytes_on_last_page,dos_header_pages_in_file,nt_signature,file_header_machine,file_header_characteristics,optional_header_magic,optional_header_major_linker_version,optional_header_minor_linker_version,optional_header_size_of_code,optional_header_size_of_initialized_data,optional_header_size_of_uninitialized_data,optional_header_address_of_entry_point,optional_header_base_of_code,optional_header_image_base,optional_header_section_alignment,optional_header_file_alignment,optional_header_major_os_version,optional_header_minor_os_version,optional_header_major_image_version,optional_header_minor_image_version,optional_header_major_subsystem_version,optional_header_minor_subsystem_version,optional_header_size_of_image,optional_header_size_of_headers,optional_header_checksum,optional_header_subsystem,optional_header_dll_characteristics,number_of_sections,sections_min_entropy,sections_max_entropy,sections_mean_entropy,sections_min_rawsize,sections_max_rawsize,sections_mean_rawsize,sections_min_virtualsize,sections_max_virtualsize,sections_mean_virtualsize,number_of_imports,imports_kernel32_dll,imports_ntdll_dll,imports_advapi32_dll,imports_ws2_32_dll,number_of_exports,family,sha256_hash
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000102
226424.93187984463,6.011449845193727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,21.248531409119614,0.0,0,0.0,0.9971197305325579,0,Adware,synthetic_000103
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000104
104205.37224025819,6.739309935032636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,15.487753695077926,0.991994225146591,0,1.0,0.0,0,Trojan,synthetic_000105
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000106
451169.0598308978,7.321876022522835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32.093948138055275,1.1344318207987207,0,0.0,1.0,0,Spyware,synthetic_000107
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000108
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000109
651352.0681984102,7.4728457100528685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,33.90968841855929,1.1348386371988157,0,0.0,1.0,0,Spyware,synthetic_000110
4673159.350869205,7.627314137010263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821314451791702,0,0,0,0,0,0,0,0,0,39.61619433412329,0.8052760975328902,0,1.044249667956793,0.0,0,Ransomware,synthetic_000111
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000112
62608.49216693228,6.998647860398051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,26.958396776310078,0.8529510448768749,0,0.0,0.0,0,Spyware,synthetic_000113
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000114
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000115
955463.3385184901,7.303205861887007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,33.03532648485886,1.0586797377984727,0,0.0,0.0,0,Trojan,synthetic_000116
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000117
3973668.6918458166,7.811967742390801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.935726853374022,0,0,0,0,0,0,0,0,0,42.059265860022236,0.7468230683749186,0,0.9858242445972462,0.0,0,Ransomware,synthetic_000118
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000119
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000120
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000121
542020.8026607108,6.624588620175315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.42815507657321,0.0,0,0.0,1.0762442994831611,0,Adware,synthetic_000122
94144.61992341875,7.646965358921168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,22.38580871529757,1.029227664156891,0,0.0,0.0,0,Trojan,synthetic_000123
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000124
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000125
784156.2185331866,5.999101230975783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,29.79724686128377,0.0,0,0.0,0.8310887546029155,0,Adware,synthetic_000126
1029746.7135107162,7.802714226804154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,23.488313703169208,0.9060301580426491,0,0.0,0.0,0,Trojan,synthetic_000127
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000128
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000129
69281.44375772597,7.168508090886057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.283916203735703,1.0483853402964123,0,0.0,0.0,0,Spyware,synthetic_000130
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000131
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000132
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000133
622883.2151884186,6.8995566201121505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,45.20773082379665,0.9699061930905082,0,0.0,0.0,0,Spyware,synthetic_000134
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000135
1243109.3011902599,6.484606602608626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,40.47254122654027,0.9485148734278895,0,0.0,0.0,0,Spyware,synthetic_000136
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000137
1516696.1298874456,6.641872035281678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.652115877518588,0.9995891245790078,0,0.0,1.0,0,Spyware,synthetic_000138
644930.1753478751,6.237110895149002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,23.086002453376313,0.0,0,0.0,0.8965461369151713,0,Adware,synthetic_000139
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000140
2206034.098611432,7.722930672238603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.459912657617333,0,0,0,0,0,0,0,0,0,18.025500410898083,1.132646678213856,0,1.0618088016207432,0.0,0,Ransomware,synthetic_000141
266190.3181486154,7.143856669187329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,43.0658719651953,0.9549645542792504,0,0.0,1.0,0,Spyware,synthetic_000142
173520.98715183994,6.6419131845256185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,25.059154454547052,0.0,0,0.0,1.0419883726061705,0,Adware,synthetic_000143
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000144
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000145
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000146
332619.84230368736,7.113874360678096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,47.901303421982675,0.8408992516526355,0,0.0,0.0,0,Trojan,synthetic_000147
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000148
1564160.5287756617,6.72108518470346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,28.41627246175173,1.0000304669348727,0,0.0,0.0,0,Spyware,synthetic_000149
885957.4382613527,6.00849095524236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,13.150182316987417,0.0,0,0.0,0.9306459110537815,0,Adware,synthetic_000150
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000151
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000152
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000153
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000154
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000155
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000156
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000157
990121.9247669001,5.767994208008655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,19.28149128499387,0.0,0,0.0,0.7936988188499184,0,Adware,synthetic_000158
732072.2471414373,6.924326094441209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,22.638549833949586,1.007309807721165,0,0.0,1.0,0,Spyware,synthetic_000159
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000160
2915018.324544805,7.924662688291596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393893309527871,0,0,0,0,0,0,0,0,0,55.9831425901577,1.147622679841128,0,0.9065891963191912,0.0,0,Ransomware,synthetic_000161
1470002.8834595059,6.253997786110412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,31.483488556794985,1.126441586185188,0,0.0,0.0,0,Spyware,synthetic_000162
1178401.7956526666,7.045636707391138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,29.10982747810858,1.0169747767970663,0,0.0,1.0,0,Spyware,synthetic_000163
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000164
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000165
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000166
2098607.409899956,7.468018434875912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,42.04632530071188,0.8319995254470152,0,1.0,0.0,0,Trojan,synthetic_000167
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000168
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000169
684423.9034067485,6.369241274185391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.156177905261407,0.0,0,0.0,1.1345935007838315,0,Adware,synthetic_000170
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000171
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000172
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000173
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000174
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000175
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000176
1660630.3347014235,7.093107515794562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,22.78005722070101,1.0725103641916511,0,0.0,0.0,0,Trojan,synthetic_000177
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000178
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000179
3478414.3869885216,7.296800205051839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39805123120894,0,0,0,0,0,0,0,0,0,18.99816412204198,0.9071734161344004,0,1.0230711749074963,0.0,0,Ransomware,synthetic_000180
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000181
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Stealer,synthetic_000182
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000183
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000184
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Virus,synthetic_000185
771054.1069092865,6.617673041228662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,18.507662099797585,0.9752976926362731,0,0.0,0.0,0,Spyware,synthetic_000186
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000187
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000188
58383.28928352978,5.971776358313658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,25.478822604010528,0.0,0,0.0,0.8473090203712805,0,Adware,synthetic_000189
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000190
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000191
206803.8261754066,7.011299062414291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20.678152837861457,1.1415204526701823,0,0.0,0.0,0,Spyware,synthetic_000192
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000193
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000194
1211325.8750204912,7.889965868746682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.635558575406391,0,0,0,0,0,0,0,0,0,59.18895758622052,0.9858337368127756,0,1.1375596964304209,0.0,0,Ransomware,synthetic_000195
859209.5801083775,5.667456167981778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,28.166524404468927,0.0,0,0.0,1.1096117935409184,0,Adware,synthetic_000196
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000197
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000198
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Botnet,synthetic_000199
904180.7581200051,7.393704350582652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,38.756178665193055,0.9503465157986956,0,0.0,0.0,0,Spyware,synthetic_000200
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000201
968461.9433016428,7.140010970923707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,25.54661276074986,0.9106750502481602,0,1.0,0.0,0,Trojan,synthetic_000202
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Backdoor,synthetic_000203
637588.1766091965,6.579983846549086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5.215713253417006,0.0,0,0.0,1.0046885921739857,0,Adware,synthetic_000204
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Rootkit,synthetic_000205
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,Worm,synthetic_000206
4010793.946318517,7.879417310264396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.364942171877084,0,0,0,0,0,0,0,0,0,52.101602741918015,0.951976008417336,0,1.0091464067023967,0.0,0,Ransomware,synthetic_000207
